Product Code,Product Name,Product Category,UOM,UPC,Bill of Materials,Batched Product
102641,BOX WOODEN MULTI COLOR CHOCOLALA (OLD),BOXES,Pieces,1351214000681,N,N
102166,TAPE 2.4CM CLEAR 24MM*12Y (TAPE DISPENSER),STATIONERY,Pieces,1351214000682,N,N
102168,TAPE 4.8CM CLEAR BIG 48MM*60Y (PACKING TAPE),STATIONERY,Pieces,1351214000683,N,N
102167,TAPE 2CM DOUBLE SIDED 20MM*10Y,STATIONERY,Pieces,1351214000684,N,N
102116,DOUBLE SIDED TAPE 4CM,STATIONERY,Pieces,1351214000685,N,N
102125,GLUE STICK 1KG/PACKS,STATIONERY,Packet,1351214000686,N,N
101000,TISSUE BOX FACIAL HALA (150 SHEETS),CLEANING ITEM,Packet,1351214000688,N,N
100999,TISSUE BOX CHOCOLALA CUSTOMIZED,CLEANING ITEM,Pieces,1351214000689,N,N
104194,TRAY GLASS ROUND RED,TRAYS,Pieces,1351214000698,N,N
104208,TRAY METAL OVAL SILVER/GOLD (M) 43.5*33.2CM,TRAYS,Pieces,1351214000701,N,N
104207,TRAY METAL OVAL SILVER/GOLD (L) 52*39.6CM,TRAYS,Pieces,1351214000702,N,N
104209,TRAY METAL OVAL SILVER/GOLD (XL) 60.3*45.9CM,TRAYS,Pieces,1351214000703,N,N
103715,1566-001 TRAY METAL G&S T-087-PL95 (L) RECT. EMPTY,TRAYS,Pieces,1351214000704,N,N
103716,1567-001 TRAY METAL G&S T-087-PL95 (M) RECT.,TRAYS,Pieces,1351214000705,N,N
103717,1568-001 TRAY METAL G&S T-087-PL95 (S) RECT.,TRAYS,Pieces,1351214000706,N,N
103718,1569-001 TRAY METAL G&S T-613-PL139 (L) OVAL,TRAYS,Pieces,1351214000707,N,N
103719,1570-001 TRAY METAL G&S T-613-PL139 (M) OVAL,TRAYS,Pieces,1351214000708,N,N
103720,1571-001 TRAY METAL G&S T-613-PL139 (S) OVAL,TRAYS,Pieces,1351214000709,N,N
103722,1573-001 06028-TRAY METAL MEDIUM OVAL SILVER/GOLD,TRAYS,Pieces,1351214000711,N,N
103723,1574-001 06014-TRAY METAL LARGE OVAL SILVER/GOLD,TRAYS,Pieces,1351214000712,N,N
103725,1577-001 204-2-6- TRAY METAL RECT. SILVER W/GOLD HANDLE (XXXL,TRAYS,Pieces,1351214000714,N,N
103648,1578-001 METAL BOWL NICKEL/SILVER (S),BOWLS,Pieces,1351214000715,N,N
104155,TRAY 120 ( NICKEL MEDIUM SIZE),TRAYS,Pieces,1351214000716,N,N
103726,1580-001 06400- TRAY METAL RECT. GOLD/SILVER,TRAYS,Pieces,1351214000719,N,N
103274,1584-001 06044- TRAY METAL STAND GOLD/SILVER 46*43*44CM,TRAYS,Pieces,1351214000723,N,N
103731,1593-001 TRAY BOARD CHOCOLALA KAPPA 35.5*27*9CM YELLOW(1),TRAYS,Pieces,1351214000730,N,N
103709,1559-001 TRAY BOARD CHOCOLALA KAPPA 35.5*27*9CM BLUE(2),TRAYS,Pieces,1351214000731,N,N
103732,1594-001 TRAY BOARD CHOCOLALA KAPPA 33*24.5*8CM YELLOW(1),TRAYS,Pieces,1351214000732,N,N
103708,1558-001 TRAY BOARD CHOCOLALA KAPPA 33*24.5*8CM BLUE(2),TRAYS,Pieces,1351214000733,N,N
103733,1595-001 TRAY BOARD CHOCOLALA KAPPA 30.7*22.5*7CM YELLOW(1),TRAYS,Pieces,1351214000734,N,N
103734,1596-001 TRAY BOARD CHOCOLALA KAPPA 30.7*22.5*7CM BLUE(2),TRAYS,Pieces,1351214000735,N,N
103735,1597-001 TRAY BOARD CHOCOLALA KAPPA 29*20.5*6.7CM YELLOW(1),TRAYS,Pieces,1351214000736,N,N
103736,1598-001 TRAY BOARD CHOCOLALA KAPPA 29*20.5*6.7CM BLUE(2),TRAYS,Pieces,1351214000737,N,N
103737,1599-001 TRAY BOARD CHOCOLALA KAPPA 27*18.7*6.2CM YELLOW(1),TRAYS,Pieces,1351214000738,N,N
103710,1560-001 TRAY BOARD CHOCOLALA KAPPA 27*18.7*6.2CM BLUE(2),TRAYS,Pieces,1351214000739,N,N
104270,TRAY WOODEN RECT. GOLD TRAY (L),TRAYS,Pieces,1351214000749,N,N
103367,TRAY WOODEN STAND BABY BOY/GIRL 83CM,STAND,Pieces,1351214000750,N,N
103368,TRAY WOODEN STAND BABY GIRL ROCKET 83CM,STAND,Pieces,1351214000752,N,N
102638,BOX WOODEN MULTI COLOR CHOCOLALA (NEW),BOXES,Pieces,1351214000768,N,N
104769,SUGAR-PAPER : 1/4 FROSTING SHEETS A4,SHEETS,Packet,1351214000771,N,N
101063,CEREAL COATED W/ DARK CHOC.,CHOCOLATES,Kilogram,1351214000773,N,N
101064,CEREAL COATED W/ MILK CHOC.,CHOCOLATES,Kilogram,1351214000774,N,N
101071,CHOCOLATE MILK COUVERTURE W/ SWEETENER,CHOCOLATES,Kilogram,1351214000776,N,N
100815,GAVOTTES CIGARETTE DENTELLE ROLLED WAFER 990 G- KG,TRADING,Kilogram,1351214000777,N,N
101074,COCOA NIBS / GRUE DE CACAO 4X1KG,CHOCOLATES,Kilogram,1351214000778,N,N
109529,PURATOS CLASSIC COCONUT,FINI- PASTEL CONE,Kilogram,1351214000779,N,N
101689,COCONUT FILLING CALLEBAUT,POWDER,Kilogram,1351214000779,N,N
101075,COMPOUND COATING DARK,CHOCOLATES,Kilogram,1351214000780,N,N
101076,CORN FLAKES,RAW MATERIALS,Packet,1351214000781,N,N
101078,COUVERTURE MILK CHOCOLATE CALLETS,CHOCOLATES,Kilogram,1351214000782,N,N
100818,GAVOTTES EVENTAIL DENTELLE FAN WAFER (TRIANGLE) BOX 1.5- KG,RAW MATERIALS,Kilogram,1351214000783,N,N
101721,ICING SUGAR POWDER,POWDER,Kilogram,1351214000785,N,N
101119,SALTED CARAMEL COATED CACAO CEREAL,CHOCOLATES,Kilogram,1351214000789,N,N
101012,SIS FINE GRANULATED SUGAR,RAW MATERIALS,Kilogram,1351214000791,N,N
101349,JAM - STRAWBERRY FARCICIOK,JAM,Kilogram,1351214000793,N,N
101350,JAM - STRAWBERRY JAM,JAM,Kilogram,1351214000794,N,N
101135,WHITE CHOCOLATE,CHOCOLATES,Kilogram,1351214000795,N,N
101312,CROPS PASSIONFRUIT PUREE,RAW MATERIALS,Kilogram,1351214000802,N,N
101313,DARK AMARENO CHERRIES 20/22 5KG,FROZEN,Kilogram,1351214000803,N,N
101320,RASPBERRY FROZEN PUREE,FROZEN,Kilogram,1351214000806,N,N
101323,STRAWBERRY FROZEN FRUITS,FROZEN,Kilogram,1351214000809,N,N
101129,TRUFFLE SHELLS MILK CHOCOLATE,CHOCOLATES,Pieces,1351214000811,N,N
101128,TRUFFLE SHELLS DARK CHOCOLATE,CHOCOLATES,Pieces,1351214000812,N,N
101130,TRUFFLE SHELLS WHITE CHOCOLATE,CHOCOLATES,Pieces,1351214000813,N,N
101016,CANDY/LASER THERMOMETER,CANDY,Pieces,1351214000841,N,N
101750,PURATOS TEGRAL BISCUITS (TEGRAL EXTRA SPONGE VANILLA 4117958),POWDER,Kilogram,1351214000842,N,N
102305,CLEAR STRIPS ( L100M X H45MM),FACT-OPERATING INV,Rolls,1351214000843,N,N
102304,CLEAR STRIPS ( 100M X 50MM),FACT-OPERATING INV,Rolls,1351214000844,N,N
102303,CLEAR STRIPS ( 100M X 4CM),FACT-OPERATING INV,Rolls,1351214000845,N,N
101428,CREAM CHEESE-GOLDEN DANE,PASTE & CREAMS,Kilogram,1351214000846,N,N
101503,MUFFIN MIX CHOCOLATE,PASTE & CREAMS,Kilogram,1351214000849,N,N
101756,RED CHOCOLATE COLORING POWDER,POWDER,Bottle,1351214000856,N,N
101695,CREATIVE POWDER COLOR BRONZE,POWDER,Bottle,1351214000860,N,N
101696,CREATIVE POWDER COLOR GOLD,POWDER,Bottle,1351214000863,N,N
101697,CREATIVE POWDER COLOR SILVER,POWDER,Bottle,1351214000864,N,N
101371,ARAB FRAGOLISIMA,PASTE & CREAMS,Kilogram,1351214000866,N,N
104869,CELLOPHANE ROLL PLAIN,WRAPPING,Pieces,1351214000867,N,N
103150,PIPING BAG ON ROLL (P:100PCS),MOULD,Rolls,1351214000868,N,N
101081,DARK CHOCOLATE (70%),CHOCOLATES,Kilogram,1351214000869,N,N
102642,CAKE BOX CHOCOLALA (X) LARGE 62*42*20,BOXES,Pieces,1351214000870,N,N
104686,FLOWER BABY ROSE (PINK),ARTIFICIAL FLOWERS,Pieces,1351214000873,N,N
100743,WS - CASHEW SMOKED KRI KRI CRUNCHOS,TRADING,Kilogram,1351214000874,N,N
100901,NUT- PUMPKIN SEED WHITE- KG,TRADING,Kilogram,1351214000875,N,N
100744,NUT- CASHEW FLAVOURED- KG,TRADING,Kilogram,1351214000879,N,N
100929,NUT- CORN- KG,TRADING,Kilogram,1351214000880,N,N
100728,WS - ROASTED ALMOND NUTS - SALTED,TRADING,Kilogram,1351214000881,N,N
104511,DECORATION SMALL CUP CAKE ASSORTED LC111,ACCESSORIES,Pieces,1351214000887,N,N
102408,DECORATION BIG LION ASSORTED,TAUZIYAT,Pieces,1351214000888,N,N
104515,DECORATION SMALL LION ASSORTED LC113,ACCESSORIES,Pieces,1351214000889,N,N
104509,DECORATION SMALL BOAT ASSORTED LC107,ACCESSORIES,Pieces,1351214000891,N,N
104510,DECORATION SMALL CAR ASSORTED LC109,ACCESSORIES,Pieces,1351214000893,N,N
104516,DECORATION SMALL TRAIN ASSORTED LC101,ACCESSORIES,Pieces,1351214000895,N,N
104513,DECORATION SMALL DWARF W/ MOTORBIKE ASSORTED LC103,ACCESSORIES,Pieces,1351214000897,N,N
103248,SUSHI BLACK RECT. CONTAINER 265*199*50MM W/ LID,DISPOSABLE,Pieces,1351214000899,N,N
104508,DECORATION SMALL BABY TROLLEY ASSORTED LC105,ACCESSORIES,Pieces,1351214000900,N,N
102407,DECORATION BIG DWARF W/ CAR ASSORTED,TAUZIYAT,Pieces,1351214000901,N,N
104512,DECORATION SMALL DWARF W/ CAR ASSORTED LC115,ACCESSORIES,Pieces,1351214000902,N,N
102512,DECORATION XL CUP CAKE ASSORTED,TAUZIYAT,Pieces,1351214000903,N,N
110432,THERMAL STICKER (SMALL) 38 X 25 MM (1000),STATIONERY,Rolls,1351214000905,N,N
105165,THERMAL STICKER (SMALL) 38 X 25 MM (1000),WRAPPING,Rolls,1351214000905,N,N
103249,SUSHI CONTAINER BLACK +LIDS SA08-200SE,DISPOSABLE,Pieces,1351214000906,N,N
102149,PURE CHOCOLA STICKER LABEL SMALL SIZE 3 COLOR,STATIONERY,Pieces,1351214000911,N,N
104765,SILICON BAKING SHEET WHITE (40*60),SHEETS,Pieces,1351214000913,N,N
104455,STICKER PURE CHOCOLA SQUARE 2.5CM (5-000'S),STICKERS,Rolls,1351214000914,N,N
104452,STICKER PURE CHOCOLA ROUND (2.5CM) 5000'S,STICKERS,Rolls,1351214000915,N,N
104451,STICKER PURE CHOCOLA OVAL (3*1.8CM) 5000'S,STICKERS,Rolls,1351214000916,N,N
103084,BAG PURE CHOCOLA 29*29CM,BAGS,Pieces,1351214000919,N,N
103231,FACE MASK BLUE,DISPOSABLE,Box,1351214000920,N,N
103218,BIO DEG PE CLEAR GLOVES,DISPOSABLE,Packet,1351214000922,N,N
102643,CAKE BOX CHOCOLALA (XS) 26.5*26.5*20,BOXES,Pieces,1351214000923,N,N
102644,CAKE BOX CHOCOLALA SMALL 29.5*29.5*20,BOXES,Pieces,1351214000924,N,N
102645,CAKE BOX CHOCOLALA MEDIUM 33*23*20,BOXES,Pieces,1351214000925,N,N
102646,CAKE BOX CHOCOLALA LARGE 43*31*20,BOXES,Pieces,1351214000926,N,N
102647,CHOCOLALA BISCUIT SALTED BOX 400G EMPTY,BOXES,Pieces,1351214000927,N,N
102373,BOX CARDBOARD RIBBON W/1 PCS CHOCOLATE,TAUZIYAT,Pieces,1351214000928,N,N
102648,CAKE BOX PURE CHOCOLA (XS) 26.5*26.5*20,BOXES,Pieces,1351214000933,N,N
102649,CAKE BOX PURE CHOCOLA SMALL 29.5*29.5*20,BOXES,Pieces,1351214000935,N,N
102650,CAKE BOX PURE CHOCOLA MEDIUM 33*23*20,BOXES,Pieces,1351214000936,N,N
102651,CAKE BOX PURE CHOCOLA LARGE 43*31*20,BOXES,Pieces,1351214000937,N,N
102652,CAKE BOX PURE CHOCOLA (X) LARGE 62*42*20,BOXES,Pieces,1351214000938,N,N
102653,BOX PURE CHOCOLA ROUND 250G (12CM*11CM),BOXES,Pieces,1351214000939,N,N
102654,BOX PURE CHOCOLA ROUND 500G (16CM*12CM),BOXES,Pieces,1351214000940,N,N
102655,BOX PURE CHOCOLA ROUND COLOR 1KG (23CM*12CM),BOXES,Pieces,1351214000941,N,N
102371,BOX CARDBOARD RIBBON W/ 6PCS CHOCOLATE EMPTY,TAUZIYAT,Pieces,1351214000945,N,N
102368,BOX CARDBOARD RIBBON W/ 2PCS CHOCOLATE EMPTY,TAUZIYAT,Pieces,1351214000947,N,N
102369,BOX CARDBOARD RIBBON W/ 3PCS CHOCOLATE (PURE),TAUZIYAT,Pieces,1351214000948,N,N
104754,CHOCOLATE GUITAR SHEETS 40X60 (50PCS),SHEETS,Pieces,1351214000964,N,N
104423,STICKER CHOCOLALA CIGAR RECT. GOLD (3*1.8CM) 5000,STICKERS,Rolls,1351214000966,N,N
104438,STICKER CHOCOLALA RECT. ICECREAM 8 * 148MM,STICKERS,Rolls,1351214000968,N,N
110431,THERMAL PAPER 58MM X 39MM (1X1000),STATIONERY,Rolls,1351214000971,N,N
102170,THERMAL PAPER 58MM X 39MM (BALADIYA)1X1000,STATIONERY,Rolls,1351214000971,N,N
102493,DECORATION ROSE LIGHT BLUE,TAUZIYAT,Pieces,1351214000976,N,N
102482,DECORATION MOROCCAN TILE GLASS SILVER&DARK VIOLET,TAUZIYAT,Pieces,1351214000977,N,N
102449,DECORATION CHOCOLALA SMALL BOX W/ PLASTIC COVER,TAUZIYAT,Pieces,1351214000982,N,N
102435,DECORATION CHOCOLALA BABY BAG W/ BOX,TAUZIYAT,Pieces,1351214000983,N,N
102434,DECORATION CHOCOLALA ANGRY BIRD TRIANGLE BOX,TAUZIYAT,Pieces,1351214000987,N,N
102659,DECORATION GOURMET ICE CREAM BOX (S),BOXES,Pieces,1351214000993,N,N
102660,DECORATION CHOCOLATE AFFAIR ICE CREAM BOX (L),BOXES,Pieces,1351214000994,N,N
102440,DECORATION CHOCOLALA DONUT BOX,TAUZIYAT,Pieces,1351214000995,N,N
104501,DECORATION LETTERS ALPHABET (A TO Z),ACCESSORIES,Pieces,1351214000999,N,N
103239,NONWOVEN HD COAT (WHITE) CONDURA,DISPOSABLE,Pieces,1351214001000,N,N
103244,POLYSTYRENE FOAM CONTAINER 500G W/LID,DISPOSABLE,Pieces,1351214001001,N,N
104507,DECORATION SMALL BABY CERAMIC MIX,ACCESSORIES,Pieces,1351214001003,N,N
102661,ATAYEB BOX CUP CAKE SIZE 66X92 CM (6PCS),BOXES,Pieces,1351214001007,N,N
102486,DECORATION PLASTIC BOX W/ RED FLOWER,TAUZIYAT,Pieces,1351214001008,N,N
102662,ATAYEB BOX CUP CAKE SIZE 80X53 CM (12PCS),BOXES,Pieces,1351214001009,N,N
102663,ATAYEB BOX CUP CAKE SIZE 92X71 CM (24 PCS),BOXES,Pieces,1351214001010,N,N
104514,DECORATION SMALL GLASS JAR,ACCESSORIES,Pieces,1351214001011,N,N
102664,CHOCOLALA BOX CUP CAKE 66X92 W/PARTITION (6'S),BOXES,Pieces,1351214001013,N,N
102665,CHOCOLALA BOX CUP CAKE 80X53 W/PARTITION (12'S),BOXES,Pieces,1351214001014,N,N
104488,DECORATION BIG GLASS BOTTLE JAR,ACCESSORIES,Pieces,1351214001015,N,N
102448,DECORATION CHOCOLALA SMALL BOX BABY (ZOO)(PLAYGROUND),TAUZIYAT,Pieces,1351214001018,N,N
102506,DECORATION WEDDING PAPER BOX W/ RIBBON SMALL,TAUZIYAT,Pieces,1351214001021,N,N
102497,DECORATION ROUND TIN W/ TIN LID,TAUZIYAT,Pieces,1351214001022,N,N
102496,DECORATION ROUND TIN W/ PLASTIC LID,TAUZIYAT,Pieces,1351214001023,N,N
104495,DECORATION CHOCOLALA BABY BAG,ACCESSORIES,Pieces,1351214001024,N,N
104496,DECORATION CHOCOLALA PAPER BOX 07117,MOULD,Pieces,1351214001025,N,N
101800,WHITE COLORING CHOCOLATE POWDER (100G),POWDER,Pieces,1351214001031,N,N
101669,BLACK CHOCOLATE COLORING POWDER,POWDER,Bottle,1351214001032,N,N
104520,DECORATION WEDDING COAT,ACCESSORIES,Pieces,1351214001033,N,N
101402,CALLEBAUT TINTORETTO MOCHA FILLING (COFFEE),FILLINGS,Kilogram,1351214001035,N,N
102502,DECORATION WEDDING LADIES BAG,TAUZIYAT,Pieces,1351214001036,N,N
102489,DECORATION PYRAMID BOX,TAUZIYAT,Pieces,1351214001037,N,N
104499,DECORATION COCONUT/PALM TREE,ACCESSORIES,Pieces,1351214001038,N,N
104522,DECORATION WOODEN WEDDING COUPLE,MOULD,Pieces,1351214001039,N,N
101318,MANGO FROZEN PUREE,FROZEN,Kilogram,1351214001040,N,N
104498,DECORATION CHOCOLALA PILLOW,ACCESSORIES,Pieces,1351214001041,N,N
102485,DECORATION PLASTIC BOTTLE W/ LID,TAUZIYAT,Pieces,1351214001044,N,N
102504,DECORATION WEDDING PAPER BOX LOVE SHAPE HANDLE,TAUZIYAT,Pieces,1351214001045,N,N
104521,DECORATION WHITE PILLOW,ACCESSORIES,Pieces,1351214001047,N,N
104503,DECORATION METAL CAGE (SMALL),ACCESSORIES,Pieces,1351214001048,N,N
102490,DECORATION RECT. BOX W/ HARD PLASTIC COVER (W/ CLOTHE),TAUZIYAT,Pieces,1351214001050,N,N
102546,GRADUATION ROUND BOX SHAPE OF CUP CAKE (CONGRATULATION),TAUZIYAT,Pieces,1351214001056,N,N
101573,RED FRUIT MIXED BERRIES,PASTE & CREAMS,Kilogram,1351214001058,N,N
101796,WHEAT FLOUR,POWDER,Kilogram,1351214001073,N,N
101221,ANIS SEEDS,DRY-FRUITS & NUTS,Kilogram,1351214001077,N,N
101686,CINNAMOM POWDER,POWDER,Kilogram,1351214001082,N,N
101237,CUMIN SEEDS,DRY-FRUITS & NUTS,Kilogram,1351214001084,N,N
104680,FLORAL FOAM GREEN 23*11*8CM,ARTIFICIAL FLOWERS,Pieces,1351214001093,N,N
103234,GARBAGE BAG ( DECORATION STORE),DISPOSABLE,Pieces,1351214001094,N,N
103250,TISSUE ROLL SANITA,DISPOSABLE,Rolls,1351214001096,N,N
104225,TRAY METAL XXL (204-2-7)-2018,TRAYS,Pieces,1351214001101,N,N
101234,CORIANDER GRAIN,DRY-FRUITS & NUTS,Kilogram,1351214001103,N,N
100742,CARDAMOM SEED,TRADING,Kilogram,1351214001104,N,N
101717,GARLIC POWDER,POWDER,Kilogram,1351214001113,N,N
101732,ONION POWDER,POWDER,Kilogram,1351214001114,N,N
101248,DRIED ROSE,DRY-FRUITS & NUTS,Kilogram,1351214001138,N,N
101841,ACIDE CITRIC,SYRUP,Kilogram,1351214001141,N,N
101333,OLIVES BLACK JAR,FRUITS AND VEGETABLES,Jar,1351214001144,N,N
101261,ZATAR,DRY-FRUITS & NUTS,Kilogram,1351214001162,N,N
100933,WATER BOTTLE 500ML,TRADING,Bottle,1351214001174,N,N
100931,WATER 200ML,TRADING,Pieces,1351214001176,N,N
101354,STRAWBERRY JAM JAR,JAM,Jar,1351214001181,N,N
100551,HONEY JAR- PCS,RAW MATERIALS,Pieces,1351214001184,N,N
100995,MOP BUCKET 24LTR,CLEANING ITEM,Pieces,1351214001204,N,N
101586,SALT,POWDER,Kilogram,1351214001207,N,N
101091,KINDER BUENO 43G,CHOCOLATES,Pieces,1351214001208,N,N
105357,FOAM PILLAR ROUND 150LX200DIA,TRAYS,Pieces,1351214001215,N,N
105355,FOAM PILLAR ROUND 10H X 10 DIA EMPTY,STYROFOAM,Pieces,1351214001216,N,N
105362,FOAM PILLAR ROUND H10 X DIA 25 EMPTY,STYROFOAM,Pieces,1351214001217,N,N
105356,FOAM PILLAR ROUND 10HX DIA 15 EMPTY,STYROFOAM,Pieces,1351214001218,N,N
105368,FOAM PILLAR ROUND H10X DIA 20CM EMPTY,STYROFOAM,Pieces,1351214001219,N,N
101054,ADICTO BROWNI GOLD MINI COCOA (180GMS 12X4),CHOCOLATES,Packet,1351214001221,N,N
101478,L-CREAM CHEESE,PASTE & CREAMS,Kilogram,1351214001223,N,N
101286,PEANUT BLANCHED ( BEANS ) 1X25KG,DRY-FRUITS & NUTS,Kilogram,1351214001224,N,N
102300,ICE CREAM SPOON COLORED,CUPS,Pieces,1351214001226,N,N
104914,CHOCOLALA PAPER CHOCOLATE CCL,BELGIUM- OPEN,Kilogram,1351214001234,N,N
103216,BUCKET W/ COVER (S) 10LTR,BUCKETS,Pieces,1351214001277,N,N
103215,BUCKET W/ COVER (L),BUCKETS,Pieces,1351214001278,N,N
104436,STICKER CHOCOLALA OVAL GOLD X10000,CLEANING ITEM,Rolls,1351214001289,N,N
104443,STICKER CHOCOLALA SQUARE GOLD (3CM) X5000,STICKERS,Rolls,1351214001291,N,N
104446,STICKER CHOCOLALA SQUARE SILVER 3CM (5000'S),STICKERS,Rolls,1351214001292,N,N
104427,STICKER CHOCOLALA FINGER LONG GOLD X10000,MOULD,Pieces,1351214001296,N,N
102370,BOX CARDBOARD RIBBON W/ 4PCS CHOCOLATE EMPTY,TAUZIYAT,Pieces,1351214001301,N,N
102666,BOX ATAYEB SALTED BISCUIT,BOXES,Pieces,1351214001304,N,N
104442,STICKER CHOCOLALA SQUARE 1.3CM (GOLD),STICKERS,Rolls,1351214001309,N,N
100923,TAMRIYA PER KG,TRADING,Kilogram,1351214001311,N,N
100811,ESPRESSO COFFEE MILK CHOCOLATE- PKT,TRADING,Packet,1351214001312,N,N
104384,STICKER CHOCOLALA ROUND SILVER 2CM (5000'S),STICKERS,Rolls,1351214001343,N,N
104368,STICKER CHOCOLALA ROUND SILVER 2.5 CM (5000'S),STICKERS,Rolls,1351214001352,N,N
103134,CHOCOLALA BIG BOX 420X370X520MM(NEW),CARDBOARD,Pieces,1351214001360,N,N
105172,TURQOUISE MSC35 7 CM,WRAPPING,Kilogram,1351214001362,N,N
105171,TURQOUISE MSC35 10.5 CM,WRAPPING,Kilogram,1351214001363,N,N
105077,NAVY BLUE MSC21 7 CM,WRAPPING,Kilogram,1351214001364,N,N
105078,NAVY BLUE MSC21 7.5 CM,WRAPPING,Kilogram,1351214001365,N,N
105076,NAVY BLUE MSC21 10.5 CM,WRAPPING,Kilogram,1351214001366,N,N
105109,PURPLE MSC4 7.5 CM,WRAPPING,Kilogram,1351214001368,N,N
105108,PURPLE MSC4 10.5 CM,WRAPPING,Kilogram,1351214001369,N,N
105042,MAUVE MSC31 10.5 CM,WRAPPING,Kilogram,1351214001371,N,N
105157,SILVER MSC18 7CM,WRAPPING,Kilogram,1351214001372,N,N
105155,SILVER MSC18 10.5 CM,WRAPPING,Kilogram,1351214001373,N,N
105091,PETROLEUM 7.5 MSC9,WRAPPING,Kilogram,1351214001375,N,N
105090,PETROLEUM 7 MSC9,WRAPPING,Kilogram,1351214001376,N,N
105089,PETROLEUM 10.5 MSC9,WRAPPING,Kilogram,1351214001377,N,N
105122,SAUMON 7 CM,WRAPPING,Kilogram,1351214001378,N,N
104844,BLACK MSC20 7 CM,WRAPPING,Kilogram,1351214001379,N,N
104845,BLACK MSC20 7.5 CM,WRAPPING,Kilogram,1351214001380,N,N
104843,BLACK MSC20 10.5 CM,WRAPPING,Kilogram,1351214001381,N,N
105009,FUSHIA MSC14 7CM,WRAPPING,Kilogram,1351214001382,N,N
105008,FUSHIA MSC14 7.5CM,WRAPPING,Kilogram,1351214001383,N,N
105007,FUSHIA MSC14 10.5CM,WRAPPING,Kilogram,1351214001384,N,N
104987,D FUSHIA 7.5 CM,WRAPPING,Kilogram,1351214001386,N,N
102376,BOX CARDBOARD RIBBON W/6 PCS CHOCOLATE,TAUZIYAT,Pieces,1351214001400,N,N
101582,ROYAL WHITE SUGAR PASTE 1X10KG,PASTE & CREAMS,Kilogram,1351214001408,N,N
102667,CHOCOLALA WOODEN BOX 40*30CM (L),BOXES,Pieces,1351214001409,N,N
101674,BROWN COLORANT POWDER FOR CHOC,POWDER,Pieces,1351214001432,N,N
104504,DECORATION MINI TRAY T-84,ACCESSORIES,Pieces,1351214001450,N,N
102344,AEXELF MOROCCAN TILE GLASS,TAUZIYAT,Pieces,1351214001456,N,N
102459,DECORATION GLASS JAR W/ COVER,TAUZIYAT,Pieces,1351214001459,N,N
103627,DECORATION PHOTO FRAME SHOES T-51,FRAMES,Pieces,1351214001462,N,N
102420,DECORATION BOX CLEAR LARGE T-26,TAUZIYAT,Pieces,1351214001464,N,N
102421,DECORATION BOX CLEAR MEDIUM T-27,TAUZIYAT,Pieces,1351214001465,N,N
102422,DECORATION BOX CLEAR SMALL T-28,TAUZIYAT,Pieces,1351214001466,N,N
100523,ICE CREAM CONE,FINI- ICE CREAM,Pieces,1351214001481,N,N
101576,RED VELVET CAKE MIX(10KG/BAG),SEMI FINI- FOREX TRAY,Kilogram,1351214001482,N,N
103749,B. H GOLDEN ROUND TRAY,TRAYS,Pieces,1351214001504,N,N
103060,BAG 19CM X 10CM X 15CM,BAGS,Pieces,1351214001506,N,N
101580,ROSE FILL,FILLINGS,Kilogram,1351214001509,N,N
101471,GLOCUSE SYRUP CAULLET,PASTE & CREAMS,Kilogram,1351214001512,N,N
101558,PURATOS SUNSET GLAZE,PASTE & CREAMS,Litre,1351214001514,N,N
101913,PURAVITA DECOR MULTI SEEDS,TOPPING,Kilogram,1351214001515,N,N
100007,AIN AL JAMAL,FINI- BOXES,Pieces,1351214001525,N,N
102505,DECORATION WEDDING PAPER BOX W/ RIBBON BIG,TAUZIYAT,Pieces,1351214001526,N,N
100816,GAVOTTES CREPE DENTELLE CHOCOLAT AU LAIT- PCS,TRADING,Pieces,1351214001531,N,N
101449,DEKOJEL NEUTROL COLD GLAZING,PASTE & CREAMS,Kilogram,1351214001537,N,N
100978,FALCON DISHWASH EXTRA CLEAN(20 LTR/CTN),CLEANING ITEM,Pieces,1351214001547,N,N
103702,1250-001 BLACK 07233 - GRADUATION TRAY BOX LARGE ITEM NO. 1601L,TRAYS,Pieces,1351214001561,N,N
104002,GRADUATION TRAY BOX MEDIUM ITEM NO. 1601M,TRAYS,Pieces,1351214001563,N,N
105140,SILK GOLD PLAIN 9 CM,WRAPPING,Kilogram,1351214001574,N,N
105150,SILK SILVER PLAIN 9 CM,WRAPPING,Kilogram,1351214001575,N,N
101394,BLUEBERRY LESS FRUIT 50%,PASTE & CREAMS,Kilogram,1351214001579,N,N
102363,BABY BOX WITH 2/4 PCS CHOCOLATE,TAUZIYAT,Pieces,1351214001585,N,N
102388,CHOCOLALA BOX WITH 2 PCS NAPOLITAN CHOCOLATE,TAUZIYAT,Pieces,1351214001586,N,N
103170,GLASS JAR FOR NUTS WITH WHITE RUBBER,JARS,Pieces,1351214001587,N,N
101628,WHITE SUGAR PASTE,PASTE & CREAMS,Kilogram,1351214001596,N,N
101447,DECOJEL CHOCOLATE COLD GLAZING,PASTE & CREAMS,Kilogram,1351214001597,N,N
101441,DARK BROWN SUGAR PASTE,PASTE & CREAMS,Kilogram,1351214001599,N,N
102675,CHOCOLALA WINDOW BOX BABY BOY/GIRL,BOXES,Pieces,1351214001604,N,N
101728,MODECOR CHOCOLATE COLOOR YELLOW,POWDER,Bottle,1351214001605,N,N
